"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1963",5058.64,5103.87,4594.39,4174.98,4015.32,4051.08,4187.94,4338.13,4402.78,4281.64,3986.82,3600.62,3196.83,2842.52,2549.5,2312.24,2117.84,1956.78,1821.42,1697.31,1586.55,1486.24,1395.53,1311.46,1213.95,1141.07,1073.99,1013.28,958.665,909.097,863.306,820.226,779.193,739.896,702.233,666.188,631.759,598.941,567.716,538.043,509.861,483.106,457.716,433.633,410.797,389.151,368.495,349.078,330.68,313.247,296.73,281.082,266.258,252.211,238.903,226.295,214.351,203.036,192.319,182.168,3269.55
"1964",4296.38,4792.72,4825.34,4343.48,3945.85,3787.74,3798.1,3881.65,3963.43,3969.12,3823.59,3544.3,3199.82,2846.53,2537.76,2281.78,2073.58,1902.14,1759.46,1639.1,1528.32,1429.31,1339.55,1258.24,1182.79,1095.1,1029.55,969.179,914.512,865.31,820.64,779.361,740.514,703.504,668.052,634.069,601.54,570.466,540.843,512.656,485.868,460.425,436.268,413.344,391.599,370.978,351.432,332.78,315.246,298.632,282.889,267.974,253.843,240.455,227.77,215.752,204.366,193.579,183.361,173.683,3117.25
"1965",3776.28,4070.53,4530.13,4560.75,4104.02,3720.45,3547.17,3511.94,3532.42,3553.83,3521.84,3375.8,3127.98,2830.08,2525.01,2257.28,2034.11,1851.63,1700.66,1574.53,1467.79,1369.35,1281.27,1201.29,1128.74,1061.33,982.854,924.179,870.112,821.13,777.026,736.972,699.949,665.097,631.886,600.066,569.56,540.355,512.453,485.853,460.539,436.48,413.628,391.93,371.339,351.806,333.283,315.724,298.969,283.217,268.292,254.149,240.749,228.055,216.027,204.632,193.834,183.605,173.914,164.735,2956.63
"1966",3515.03,3577.77,3844.5,4278.32,4305.42,3863.37,3470.68,3253.42,3153.35,3109.74,3085.18,3037.1,2909.63,2703.82,2455.9,2199.18,1971.83,1780.88,1623.82,1493.23,1383.71,1290.85,1205.08,1128.18,1058.21,994.642,935.503,866.533,814.956,767.398,724.291,685.462,650.186,617.568,586.854,557.579,529.524,502.622,476.864,452.253,428.786,406.454,385.226,365.062,345.916,327.745,310.507,294.161,278.665,263.877,249.976,236.803,224.321,212.494,201.29,190.674,180.616,171.086,162.057,153.504,2755.06
"1967",3294.14,3330.25,3360.24,3610.13,4012.78,4006.65,3505.49,3003.81,2653.68,2434.29,2308.88,2248.49,2210.2,2134.53,2005.3,1840.07,1661.38,1499.01,1360.14,1244.39,1147.13,1065.19,995.56,930.796,872.44,819.12,770.524,725.176,672.066,632.339,595.652,562.359,532.343,505.051,479.797,456.001,433.305,411.546,390.671,370.676,351.567,333.342,315.994,299.501,283.833,268.954,254.831,241.433,228.726,216.681,205.184,194.377,184.135,174.43,165.235,156.523,148.269,140.449,133.038,126.018,2261.76
"1968",3434.43,3120.97,3129.21,3156.87,3387.86,3737.84,3643.76,3048.38,2469.42,2070.7,1830.66,1706.05,1659.12,1643.34,1603.56,1521.08,1406.71,1277.68,1157.88,1053.99,966.544,892.748,830.438,777.25,727.513,682.527,641.293,603.613,568.373,526.963,495.982,467.338,441.321,417.846,396.489,376.715,358.072,340.284,323.221,306.847,291.16,276.163,261.857,248.238,235.289,222.985,211.3,200.209,189.685,179.704,170.242,161.211,152.721,144.675,137.05,129.826,122.982,116.497,110.353,104.53,1876.13
"1969",4688.24,3253.89,2937.81,2945.18,2968.62,3167.33,3429.49,3227.86,2584.09,2009.44,1636.93,1427.34,1328.73,1299.92,1298.03,1276.23,1218.03,1131.71,1031.45,937.092,854.57,784.87,725.947,676.026,633.291,593.193,556.838,523.447,492.885,464.258,430.549,405.325,381.987,360.777,341.631,324.204,308.062,292.839,278.309,264.368,250.987,238.164,225.904,214.208,203.071,192.482,182.42,172.863,163.791,155.183,147.019,139.278,131.891,124.945,118.363,112.126,106.216,100.617,95.3112,90.2843,1620.48
"1970",7301.23,4441.79,3078,2778.92,2785.31,2803.52,2977.6,3196.78,2976.92,2359.73,1822.16,1479.41,1289.65,1202.29,1178.53,1178.97,1160.9,1109.21,1031.46,940.652,854.979,779.977,716.601,662.981,617.523,578.587,542.029,508.869,478.399,450.502,424.365,393.573,370.532,349.21,329.83,312.334,296.408,281.656,267.742,254.46,241.717,229.484,217.762,206.553,195.86,185.678,175.997,166.796,158.059,149.764,141.894,134.429,127.351,120.596,114.246,108.228,102.524,97.1206,92.0007,87.1497,1564.28
"1971",3649.33,6917.42,4201.28,2911.24,2627.77,2629.86,2634.3,2772.71,2943.26,2712.14,2133.89,1641.93,1332.71,1163.55,1087,1067.59,1069.68,1054.54,1008.48,938.401,856.19,778.516,710.474,652.931,604.213,562.889,527.477,494.209,464.022,436.273,410.861,387.046,358.979,337.977,318.538,300.869,284.916,270.393,256.94,244.25,232.136,220.513,209.355,198.662,188.438,178.683,169.395,160.563,152.171,144.199,136.632,129.452,122.642,116.185,110.023,104.229,98.7385,93.5355,88.6055,83.9345,1506.64
"1972",2571.53,3457.49,6544.68,3974.79,2753.78,2482.54,2474.53,2460.12,2565.05,2699.05,2471.72,1938.99,1491.61,1212.25,1060.22,992.08,975.648,978.534,965.398,923.729,859.875,784.801,713.815,651.583,598.924,554.321,516.474,484.032,453.542,425.867,400.424,377.118,355.272,329.52,310.25,292.413,276.198,261.557,248.229,235.881,224.233,213.114,202.444,192.202,182.386,173,164.045,155.519,147.411,139.706,132.387,125.44,118.849,112.596,106.669,101.011,95.692,90.6512,85.8744,81.3482,1460.3
"1973",2518.71,2436.35,3271.21,6191.9,3759.83,2601.62,2335.98,2311.05,2276.08,2352.53,2460.19,2246.35,1761.78,1357.02,1104.78,967.789,906.771,892.641,895.94,884.387,846.545,788.284,719.673,654.732,597.765,549.539,508.678,473.995,444.259,416.303,390.923,367.584,346.203,326.159,302.526,284.841,268.47,253.587,240.148,227.913,216.577,205.885,195.677,185.881,176.478,167.466,158.848,150.626,142.797,135.353,128.278,121.559,115.18,109.128,103.387,97.9441,92.7493,87.8654,83.2368,78.8508,1415.56
"1974",2532.04,2386.3,2303.74,3093.03,5853.09,3547.83,2440.97,2168.51,2116.89,2059.15,2109.7,2197.02,2005.4,1575.66,1216.64,992.771,871.29,817.513,805.615,809.21,799.218,765.376,713,651.16,592.562,541.122,497.554,460.625,429.27,402.378,377.088,354.123,333,313.645,295.497,274.095,258.079,243.252,229.771,217.598,206.514,196.246,186.558,177.31,168.435,159.915,151.75,143.941,136.491,129.398,122.652,116.241,110.153,104.373,98.8884,93.6864,88.7544,84.047,79.6214,75.4272,1354.2
"1975",3172.01,2398.93,2256.96,2178.79,2924.6,5525.77,3332.7,2271.6,1994.49,1925.91,1858.99,1897.63,1975.6,1806.16,1422.18,1100.36,899.349,790.281,742.185,731.874,735.497,726.713,696.197,648.746,592.62,539.393,492.645,453.039,419.457,390.938,366.473,343.461,322.559,303.331,285.71,269.187,249.696,235.11,221.606,209.328,198.24,188.145,178.791,169.967,161.542,153.457,145.695,138.256,131.143,124.356,117.893,111.747,105.907,100.359,95.0934,90.0967,85.3572,80.8638,76.575,72.5428,1302.53
"1976",2524.12,3005.26,2270.82,2136.38,2062.11,2765.74,5212.32,3128.82,2120.02,1851.15,1780.43,1715.2,1750.39,1823.54,1668.75,1315.19,1018.32,832.759,732.062,687.708,678.293,681.769,673.731,645.521,601.584,549.582,500.253,456.921,420.204,389.07,362.627,339.943,318.602,299.218,281.385,265.043,249.717,231.637,218.108,205.582,194.192,183.907,174.542,165.865,157.679,149.864,142.363,135.163,128.262,121.663,115.366,109.371,103.669,98.2512,93.105,88.2197,83.5841,79.1873,75.0187,71.0399,1275.68
"1977",3329.31,2391.43,2844.08,2148.97,2021.42,1949.16,2605.73,4881.01,2907.69,1956.27,1699.57,1630.67,1570.53,1604.3,1673.58,1533.45,1209.78,937.426,767.039,674.566,633.882,625.359,628.705,621.404,595.47,555.004,507.076,461.597,421.64,387.779,359.062,334.671,313.744,294.055,276.171,259.716,244.635,230.492,213.807,201.32,189.76,179.248,169.755,161.111,153.102,145.547,138.333,131.41,124.764,118.394,112.303,106.491,100.957,95.6939,90.6927,85.9425,81.433,77.1541,73.0955,69.2476,1243.12
"1978",2442.08,3154.29,2263.59,2691.99,2033.8,1911.47,1838.13,2444.84,4550.53,2694.81,1805.46,1565.41,1501.7,1447.56,1480.41,1546.02,1417.82,1119.31,867.75,710.284,624.817,587.262,579.481,582.674,575.981,552,514.531,470.13,427.989,390.959,359.575,332.958,310.348,290.949,272.695,256.114,240.857,226.874,213.759,198.287,186.708,175.988,166.239,157.436,149.42,141.993,134.986,128.296,121.875,115.712,109.804,104.155,98.7645,93.6319,88.7511,84.1127,79.7072,75.5249,71.5565,67.7924,1217.16
"1979",2799.6,2313.7,2984.08,2141.38,2546.12,1921.04,1797.79,1715.08,2258.47,4164.74,2450.15,1636.37,1418.41,1362.48,1315.74,1347.87,1409.55,1294.01,1022.34,793.024,649.381,571.436,537.255,530.267,533.293,527.252,505.365,471.111,430.494,391.934,358.045,329.319,304.954,284.255,266.494,249.781,234.597,220.626,207.82,195.81,181.638,171.033,161.214,152.285,144.221,136.878,130.075,123.657,117.528,111.647,106.001,100.589,95.414,90.4763,85.7745,81.3033,77.0542,73.0184,69.1871,65.5517,1177.12
"1980",2756.96,2652.43,2189.63,2823.99,2026.19,2406.74,1810.01,1683.7,1594.13,2084.49,3824.79,2244.77,1498.87,1300.52,1250.95,1209.57,1240.39,1298.16,1192.44,942.497,731.309,598.998,527.222,495.777,489.4,492.252,486.723,466.555,434.96,397.481,361.894,330.614,304.099,281.606,262.498,246.101,230.67,216.651,203.75,191.926,180.835,167.748,157.955,148.887,140.641,133.195,126.414,120.131,114.203,108.544,103.112,97.8976,92.8997,88.1204,83.5601,79.2178,75.0884,71.1642,67.4369,63.8985,1147.69
"1981",2939.22,2612.03,2509.78,2071.81,2671.54,1914.58,2265.76,1692.27,1560.62,1465.75,1905.66,3486.94,2045.85,1367.52,1188.33,1144.64,1108.04,1137.25,1190.97,1094.48,865.351,671.634,550.257,484.418,455.598,449.796,452.464,447.42,428.911,399.888,365.448,332.742,303.992,279.618,258.943,241.377,226.303,212.116,199.226,187.365,176.493,166.295,154.262,145.256,136.918,129.336,122.488,116.252,110.475,105.024,99.8191,94.8244,90.0289,85.4329,81.0377,76.8441,72.8508,69.0533,65.4445,62.0168,1114.21
"1982",4441.91,2784.71,2472.13,2375.31,1960.52,2525.64,1804.52,2123.44,1574.74,1442.67,1348.63,1749.45,3200.44,1879.51,1257.94,1094.42,1055.2,1022.21,1049.72,1099.74,1010.93,799.483,620.645,508.57,447.781,421.188,415.862,418.36,413.721,396.626,369.803,337.965,307.727,281.145,258.609,239.491,223.247,209.308,196.189,184.268,173.299,163.244,153.812,142.683,134.354,126.642,119.629,113.295,107.528,102.184,97.1421,92.3282,87.7084,83.2729,79.0217,74.9565,71.0776,67.384,63.8715,60.5335,1087.96
"1983",5017.52,4208.41,2636.2,2340.24,2248.32,1854.34,2383.28,1695.41,1984.18,1464.01,1336.38,1247.08,1617.41,2960.9,1740.49,1165.93,1015.09,979.251,949.012,974.84,1021.5,939.171,742.853,576.755,472.654,416.191,391.5,386.57,388.91,384.611,368.729,343.801,314.209,286.102,261.391,240.441,222.668,207.568,194.609,182.412,171.329,161.131,151.782,143.013,132.665,124.922,117.751,111.231,105.342,99.9796,95.0108,90.323,85.8471,81.5516,77.4275,73.4748,69.6949,66.0883,62.654,59.3881,1067.88
"1984",3565.1,4753.76,3982.11,2494.38,2213.96,2124.56,1745.83,2228.42,1571.63,1824.63,1338.66,1218.63,1136.93,1476.24,2706.71,1593.4,1068.66,931.249,898.964,871.627,895.663,938.81,863.374,683.044,530.41,434.734,382.844,360.164,355.656,357.83,353.893,339.294,316.367,289.145,263.286,240.551,221.275,204.922,191.027,179.102,167.879,157.681,148.296,139.692,131.622,122.099,114.972,108.373,102.372,96.9527,92.0176,87.4446,83.1302,79.0108,75.0574,71.2618,67.6239,64.145,60.8257,57.6648,1037.51
"1985",3591.64,3377.69,4497.87,3767.67,2359.62,2091.85,1999.66,1631.39,2063.62,1443.24,1665.64,1218.55,1109.05,1035.96,1347.36,2474.24,1458.37,979.036,853.749,824.575,799.798,822.11,861.958,792.876,627.386,487.261,399.415,351.775,330.963,326.841,328.857,325.254,311.848,290.785,265.77,242.007,221.114,203.399,188.369,175.598,164.638,154.322,144.949,136.322,128.414,120.996,112.242,105.691,99.6249,94.1086,89.1266,84.5899,80.3862,76.4202,72.6333,68.9991,65.5099,62.1657,58.9676,55.9162,1006.78
"1986",2919.67,3402.83,3196.45,4256.42,3564.85,2230.29,1970.6,1872.06,1515.41,1903.05,1324.11,1524.39,1114.97,1015.82,950.22,1237.49,2274.9,1341.97,901.433,786.42,759.787,737.152,757.899,794.786,731.2,578.655,449.459,368.459,324.533,305.35,301.561,303.432,300.117,287.755,268.325,245.247,223.322,204.045,187.699,173.831,162.047,151.934,142.415,133.765,125.805,118.507,111.662,103.583,97.5379,91.9399,86.8492,82.2516,78.065,74.1856,70.5255,67.0308,63.6769,60.4569,57.3706,54.4193,980.725
"1987",3508.26,2766.19,3220.29,3024.91,4027.36,3369.54,2101.17,1845.17,1739.46,1398.04,1746.76,1212.4,1395.46,1021.69,932.117,873.041,1138.16,2093.96,1235.95,830.568,724.817,700.45,679.741,699.001,733.131,674.558,533.882,414.716,339.999,299.482,281.791,278.305,280.041,276.988,265.584,247.656,226.359,206.125,188.334,173.249,160.45,149.574,140.24,131.454,123.47,116.123,109.387,103.069,95.6124,90.0323,84.8651,80.1662,75.9225,72.0581,68.4773,65.0988,61.8731,58.7773,55.805,52.9563,955.496
"1988",4702.94,3323.83,2618.35,3048.13,2862.83,3808.38,3177.79,1971.69,1720.61,1612.59,1290.72,1609.48,1116.93,1286.66,943.111,861.348,807.457,1053.36,1938.88,1144.82,769.525,671.692,649.237,630.14,648.076,679.787,625.528,495.11,384.619,315.339,277.771,261.371,258.144,259.76,256.933,246.358,229.73,209.977,191.21,174.707,160.714,148.842,138.754,130.095,121.945,114.54,107.724,101.476,95.6146,88.6973,83.5208,78.7275,74.3685,70.4317,66.8468,63.525,60.3909,57.3985,54.5266,51.7693,935.524
"1989",5284.46,4455.72,3145.46,2477.78,2884.03,2705.88,3587.53,2974.79,1831.27,1586.43,1479.16,1180.99,1472.35,1022.85,1179.97,866.076,791.853,742.924,969.762,1785.8,1054.78,709.194,619.182,598.6,581.084,597.699,627.011,577.013,456.741,354.833,290.932,256.282,241.158,238.187,239.683,237.079,227.326,211.985,193.76,176.444,161.217,148.305,137.351,128.042,120.052,112.532,105.698,99.4087,93.643,88.2344,81.8512,77.0744,72.651,68.6286,64.9957,61.6875,58.6221,55.7299,52.9685,50.3183,911.096
"1990",7022.99,5006.66,4216.28,2976.35,2344.17,2725.49,2547.99,3355.69,2759.3,1685.43,1452.05,1350.3,1077.88,1345.32,936.031,1081.37,794.624,727.166,682.679,891.546,1642.34,970.321,652.578,569.871,551.02,534.969,550.327,577.367,531.367,420.635,326.799,267.958,236.052,222.129,219.398,220.78,218.385,209.404,195.275,178.488,162.538,148.512,136.619,126.528,117.953,110.594,103.666,97.371,91.5774,86.266,81.2837,75.4034,71.0029,66.9281,63.2225,59.8759,56.8283,54.0044,51.3401,48.7961,885.685
"1991",3192.6,6653.81,4739.15,3990.9,2816.85,2216.68,2570.49,2391.44,3130.36,2559.41,1556.96,1338.63,1244.42,993.994,1241.8,864.779,999.775,735.064,672.925,631.932,825.434,1520.8,898.65,604.448,527.891,510.468,495.628,509.881,534.955,492.351,389.76,302.818,248.299,218.738,205.838,203.31,204.593,202.375,194.053,180.961,165.405,150.625,137.628,126.606,117.255,109.309,102.489,96.0692,90.2354,84.8664,79.9443,75.3271,69.8778,65.7999,62.0237,58.5897,55.4882,52.664,50.0471,47.578,866.005
"1992",1728.07,3024.77,6296.43,4484.49,3775.78,2662.09,2087.59,2405.14,2219.44,2883.29,2344.7,1422.59,1222.74,1137.82,910.121,1138.51,793.692,918.328,675.578,618.731,581.217,759.385,1399.43,827.087,556.396,485.983,469.988,456.361,469.515,492.63,453.416,358.951,278.89,228.685,201.463,189.585,187.259,188.443,186.402,178.738,166.681,152.354,138.74,126.769,116.618,108.005,100.686,94.4041,88.4908,83.1174,78.172,73.6383,69.3854,64.3659,60.6097,57.1314,53.9683,51.1115,48.5101,46.0995,841.524
"1993",1734.53,1637.23,2862.41,5958.14,4242.43,3567.84,2507.12,1954.29,2234.68,2047.5,2645.77,2145.11,1300.2,1117.72,1040.71,832.934,1042.43,726.938,841.252,618.941,566.887,532.537,695.814,1282.32,757.885,509.848,445.329,430.674,418.187,430.24,451.422,415.487,328.924,255.56,209.554,184.609,173.725,171.593,172.678,170.807,163.785,152.736,139.607,127.133,116.163,106.861,98.9686,92.2618,86.5057,81.0871,76.1633,71.6316,67.4772,63.5801,58.9806,55.5387,52.3514,49.4529,46.8352,44.4514,813.358
"1994",4931.08,1643.35,1549.36,2708.73,5637.36,4009.83,3360.88,2346.85,1814.96,2060.2,1877.86,2420.55,1962.12,1190.56,1024.96,955.627,765.681,959.065,669.214,774.8,570.237,522.422,490.888,641.522,1182.45,698.951,470.251,410.778,397.287,385.791,396.93,416.488,383.346,303.488,235.803,193.357,170.343,160.302,158.337,159.339,157.614,151.135,140.94,128.827,117.316,107.193,98.6101,91.3272,85.1384,79.8268,74.8267,70.2831,66.1014,62.2678,58.6716,54.4272,51.251,48.3098,45.6351,43.2195,791.588
"1995",4505.84,4671.86,1555.51,1466.51,2563.49,5330.49,3781.36,3153.63,2188.42,1682.59,1901.95,1729.98,2229.18,1808.19,1098.22,946.329,882.969,707.856,886.99,619.098,716.92,527.727,483.551,454.418,593.918,1094.79,647.176,435.439,380.384,367.904,357.267,367.591,385.71,355.024,281.069,218.386,179.077,157.764,148.465,146.646,147.575,145.978,139.978,130.536,119.317,108.656,99.2809,91.3312,84.5859,78.8541,73.9346,69.3036,65.0954,61.2224,57.6718,54.3411,50.41,47.4682,44.7441,42.2668,773.191
"1996",1939.85,4268.98,4422.97,1472.62,1388.2,2424.95,5031.57,3555.08,2950.09,2037.64,1561.44,1762.1,1602.41,2066,1677.2,1019.45,879.004,820.538,658.032,824.761,575.764,666.837,490.926,449.878,422.81,552.645,1018.77,602.262,405.234,354.009,342.402,332.51,342.124,358.993,330.436,261.605,203.265,166.679,146.842,138.188,136.495,137.36,135.874,130.29,121.502,111.059,101.136,92.41,85.0106,78.7323,73.3971,68.8181,64.5077,60.5907,56.9857,53.6808,50.5806,46.9216,44.1834,41.6478,759.029
"1997",1906.83,1837.88,4041.82,4187.56,1394.11,1313.39,2289.75,4733.61,3329.16,2750.81,1894.24,1449.44,1635.5,1488.19,1920.33,1560.17,948.916,818.579,764.402,613.172,768.678,536.697,621.679,457.733,419.498,394.287,515.394,950.146,561.716,377.965,330.196,319.377,310.156,319.128,334.868,308.234,244.03,189.61,155.483,136.979,128.907,127.328,128.136,126.75,121.541,113.343,103.602,94.3453,86.2053,79.3028,73.446,68.4691,64.1976,60.1766,56.5227,53.1598,50.0768,47.1847,43.7713,41.217,746.921
"1998",1467.35,1806.59,1740.33,3827.25,3964.97,1319.36,1241.04,2157.36,4443.72,3114.74,2567.48,1765.96,1351.15,1525.32,1388.85,1793.24,1457.63,886.889,765.284,714.779,573.451,718.971,502.047,581.594,428.249,392.5,368.929,482.265,889.1,525.64,353.698,309.001,298.881,290.255,298.655,313.388,288.464,228.379,177.451,145.513,128.196,120.642,119.165,119.921,118.624,113.749,106.077,96.96,88.2969,80.6789,74.2189,68.7377,64.0799,60.0822,56.319,52.8993,49.752,46.8666,44.1599,40.9654,737.615
"1999",9769.44,1390.21,1710.73,1647.96,3623.85,3752.45,1246.76,1169.45,2025.75,4158.95,2908.32,2394.6,1646.83,1260.54,1423.89,1297.23,1675.72,1362.58,829.266,715.693,668.549,536.421,672.612,469.713,544.171,400.714,367.279,345.234,451.303,832.038,491.914,331.009,289.183,279.716,271.645,279.508,293.298,269.974,213.742,166.078,136.187,119.981,112.911,111.528,112.236,111.023,106.46,99.2796,90.7472,82.6393,75.5094,69.4633,64.3333,59.974,56.2325,52.7104,49.5098,46.5642,43.8637,41.3305,728.695
"2000",15297.4,9255.89,1316.6,1620.13,1560.6,3430.49,3548.11,1176.32,1100.4,1901.33,3896.5,2722.41,2241.3,1541.92,1180.79,1334.39,1216.12,1571.36,1277.98,777.885,671.418,627.244,503.318,631.144,440.776,510.667,376.055,344.686,324.004,423.558,780.898,461.685,310.671,271.417,262.533,254.96,262.341,275.286,253.394,200.616,155.88,127.825,112.613,105.978,104.68,105.345,104.206,99.9234,93.184,85.1755,77.5655,70.8734,65.1986,60.3835,56.2919,52.7801,49.4743,46.4702,43.7054,41.1707,722.75
"2001",4468.63,14493.2,8768.35,1247.25,1534.77,1478.22,3248.36,3357.74,1112.38,1039.86,1795.84,3679.41,2570.64,2116.52,1456.25,1115.31,1260.5,1148.86,1484.52,1207.39,734.939,634.363,592.638,475.556,596.338,416.472,482.514,355.325,325.687,306.146,400.215,737.863,436.242,293.551,256.461,248.067,240.911,247.886,260.117,239.432,189.562,147.291,120.782,106.409,100.139,98.9127,99.5406,98.4645,94.4179,88.0498,80.4826,73.2919,66.9685,61.6063,57.0566,53.1904,49.8721,46.7484,43.9098,41.2974,721.832
"2002",2592.68,4233.72,13728.6,8305.71,1181.41,1453.47,1399.11,3071.25,3170.43,1049.02,979.748,1691.26,3464.89,2421.1,1993.81,1372.09,1051.02,1187.98,1082.85,1399.32,1138.14,692.812,598.02,558.701,448.333,562.21,392.643,454.91,335,307.06,288.639,377.33,695.673,411.3,276.768,241.799,233.885,227.138,233.715,245.247,225.745,178.726,138.871,113.878,100.326,94.4146,93.2587,93.8507,92.8362,89.0209,83.0169,75.8822,69.1025,63.1405,58.0849,53.7952,50.15,47.0214,44.0762,41.3999,719.509
"2003",1298.47,2456.39,4010.67,13005.3,7867.97,1119.02,1376.23,1323.88,2903.68,2995.13,990.47,924.82,1596.4,3270.89,2285.88,1882.71,1295.77,992.644,1122.07,1022.82,1321.79,1075.11,654.458,564.925,527.789,423.533,531.117,370.931,429.758,316.48,290.086,272.683,356.473,657.221,388.567,261.471,228.435,220.959,214.586,220.799,231.694,213.27,168.849,131.197,107.585,94.7819,89.1972,88.1052,88.6645,87.7061,84.1017,78.4294,71.689,65.2839,59.6514,54.8752,50.8226,47.3788,44.423,41.6406,718.862
"2004",3471.75,1230.22,2327.01,3799.43,12320.1,7452.74,1059.64,1302.47,1252.04,2744.31,2829.42,935.455,873.427,1507.81,3089.75,2159.53,1778.8,1224.34,937.971,1060.31,966.546,1249.09,1016,618.485,533.879,498.79,400.265,501.942,350.557,406.155,299.099,274.155,257.709,336.898,621.133,367.231,247.115,215.892,208.827,202.804,208.676,218.973,201.56,159.579,123.994,101.678,89.5782,84.3,83.2681,83.7966,82.8908,79.4843,74.1235,67.7531,61.6997,56.3765,51.8624,48.0323,44.7776,41.9841,718.749
"2005",1672.49,3289.25,1165.43,2204.46,3599.29,11670.1,7057.49,1002.91,1231.9,1183.47,2592.86,2672.7,883.625,825.107,1424.57,2919.51,2040.73,1681.07,1157.13,886.513,1002.16,913.566,1180.65,960.342,584.613,504.647,471.482,378.354,474.468,331.371,383.927,282.731,259.153,243.608,318.464,587.148,347.138,233.594,204.08,197.402,191.708,197.26,206.993,190.533,150.848,117.21,96.1152,84.6775,79.6881,78.7126,79.2123,78.356,75.1359,70.0683,64.0465,58.3242,53.2922,49.0251,45.4046,42.3279,719.116
"2006",1932.28,1584.57,3116.18,1104.11,2088.46,3409.73,11053.9,6683.05,949.376,1165.79,1119.7,2452.89,2528.39,835.951,780.636,1347.86,2762.43,1931,1590.72,1094.96,838.892,948.341,864.51,1117.26,908.787,553.231,477.559,446.177,358.048,449.004,313.587,363.324,267.559,245.246,230.535,301.375,555.641,328.511,221.06,193.13,186.809,181.422,186.675,195.886,180.31,142.754,110.921,90.9579,80.1339,75.4122,74.4891,74.962,74.1516,71.1043,66.3086,60.6099,55.1947,50.4327,46.3946,42.9683,720.587
"2007",1861.55,1830.71,1501.2,2952.21,1046,1978.46,3229.65,10467.1,6326.09,898.371,1102.9,1059.18,2320.27,2391.79,790.834,738.546,1275.25,2613.69,1827.07,1505.13,1036.06,793.777,897.348,818.031,1057.2,859.938,523.496,451.893,422.198,338.807,424.875,296.736,343.8,253.182,232.068,218.148,285.181,525.785,310.86,209.182,182.753,176.772,171.674,176.645,185.361,170.621,135.084,104.961,86.0707,75.8283,71.3603,70.4868,70.9343,70.1675,67.2839,62.7459,57.3534,52.2291,47.723,43.9018,722.529
"2008",66623.1,1763.69,1734.31,1422.15,2796.72,990.829,1873.6,3056.96,9901.3,5980.64,848.965,1042.03,1000.71,2192.35,2260.17,747.39,698.032,1205.37,2470.58,1727.09,1422.8,979.407,750.385,848.307,773.333,999.44,812.964,494.903,427.213,399.142,320.305,401.675,280.533,325.029,239.358,219.398,206.238,269.612,497.08,293.888,197.762,172.776,167.121,162.301,167.001,175.242,161.307,127.71,99.2312,81.372,71.6887,67.4647,66.6388,67.0619,66.337,63.6108,59.3205,54.2224,49.3779,45.1177,724.591
"2009",2407.25,63120.9,1670.85,1643.02,1347.27,2649.3,938.407,1773.8,2892.77,9365.34,5655.09,802.618,985.111,946.076,2072.8,2137.05,706.71,660.062,1139.83,2336.29,1633.23,1345.49,926.199,709.623,802.23,731.332,945.162,768.815,468.028,404.015,377.468,302.913,379.865,265.301,307.38,226.362,207.485,195.04,254.973,470.091,277.932,187.024,163.395,158.048,153.489,157.934,165.727,152.549,120.776,93.8435,76.9539,67.7964,63.8017,63.0207,63.4208,62.7353,60.1571,56.0998,51.2784,46.6969,727.918
"2010",4139.28,2280.7,59796.7,1582.86,1556.47,1276.18,2508.76,888.138,1677.62,2734.16,8847.81,5341.43,758.085,930.538,893.777,1958.44,2019.34,667.832,623.783,1077.22,2208.03,1543.6,1271.68,875.404,670.715,758.253,691.248,893.364,726.686,442.383,381.879,356.788,286.318,359.055,250.768,290.543,213.962,196.12,184.357,241.007,444.343,262.709,176.781,154.445,149.391,145.083,149.284,156.65,144.194,114.161,88.7037,72.7392,64.0832,60.3073,59.5691,59.9473,59.2993,56.8623,53.0272,48.4699,732.19
"2011",8053.4,3921.69,2160.61,56647.9,1499.48,1474.36,1208.54,2374.63,840.141,1586.05,2583.85,8359.67,5046.53,716.274,879.292,844.626,1850.87,1908.52,631.204,589.586,1018.18,2087.04,1459.04,1202.03,827.465,633.989,716.738,653.404,844.458,686.906,418.168,360.976,337.259,270.647,339.403,237.043,274.641,202.252,185.386,174.267,227.817,420.024,248.331,167.105,145.993,141.215,137.142,141.114,148.077,136.302,107.913,83.8491,68.7582,60.576,57.0068,56.309,56.6664,56.0539,53.7503,50.1251,737.935
"2012",1056.29,7630.05,3715.42,2046.97,53668.1,1420.57,1396.64,1144.66,2248.67,795.43,1501.45,2445.84,7913.01,4776.96,678.027,832.361,799.559,1752.13,1806.72,597.541,558.145,963.889,1975.76,1381.25,1137.94,783.348,600.188,678.526,618.569,799.437,650.286,395.874,341.732,319.279,256.218,321.309,224.406,259.999,191.47,175.503,164.976,215.672,397.632,235.092,158.197,138.21,133.687,129.831,133.591,140.183,129.036,102.16,79.379,65.0927,57.3467,53.9677,53.3071,53.6455,53.0656,50.8849,746.049
