"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1974",3519.27,3264.45,3071.83,4029.65,7822.01,4746.23,3140.58,2728.24,2633.19,2590.95,2696.06,2866.03,2651.53,2087.17,1616.8,1315.71,1129.7,1014.79,944.545,900.513,861.69,821.849,775.473,721.572,665.511,611.538,562.169,517.845,478.457,443.545,411.748,383.26,357.507,334.17,312.753,291.996,273.9,257.376,242.349,228.66,216.106,204.492,193.656,183.475,173.867,164.773,156.154,147.979,140.225,132.868,125.889,119.271,112.998,107.053,101.418,96.0784,91.0195,86.2215,81.681,77.3795,1392.24
"1975",4471.78,3334.27,3088.36,2906.03,3811.24,7388.5,4467.38,2938.71,2535.1,2430.76,2379.34,2466.9,2616.63,2418,1902.44,1473.58,1199.3,1029.94,925.374,861.498,821.492,786.177,749.885,707.617,658.471,607.343,558.111,513.072,472.634,436.695,404.838,375.823,349.825,326.322,305.024,285.477,266.532,250.015,234.933,221.217,208.722,197.263,186.663,176.772,167.479,158.708,150.407,142.54,135.078,128,121.284,114.914,108.873,103.147,97.7197,92.5763,87.7023,83.0844,78.7047,74.5601,1341.5
"1976",3493.22,4236.7,3156.68,2923.8,2750.8,3605.24,6976.63,4205.88,2756.99,2370.49,2266.95,2214.88,2293.75,2431.45,2246.24,1767.15,1368.81,1114.11,956.858,859.78,800.492,763.357,730.56,696.852,657.587,611.927,564.422,518.676,476.825,439.247,405.85,376.246,349.281,325.121,303.279,283.486,265.32,247.713,232.363,218.346,205.598,193.986,183.336,173.484,164.291,155.655,147.504,139.789,132.476,125.541,118.963,112.722,106.801,101.187,95.865,90.8208,86.0405,81.5106,77.2187,73.1482,1316.09
"1977",4433.53,3309.59,4010.25,2987.88,2767.01,2601.1,3401.31,6557.23,3935.39,2568.86,2201.36,2100.29,2049.1,2120.45,2247.01,2075.69,1633.07,1265.09,1029.81,884.566,794.912,740.152,705.846,675.546,644.398,608.106,565.895,521.974,479.676,440.978,406.23,375.348,347.971,323.035,300.692,280.492,262.187,245.387,229.103,214.906,201.943,190.153,179.414,169.564,160.452,151.95,143.962,136.423,129.288,122.525,116.111,110.027,104.254,98.7784,93.5861,88.6639,83.9987,79.5775,75.3878,71.4183,1284.88
"1978",3161.36,4200.47,3133.06,3795.69,2827.34,2616.42,2454.92,3200.23,6147.03,3676.55,2393.35,2047.06,1950.81,1902.11,1967.85,2085.22,1926.36,1515.74,1174.33,956.031,821.276,738.085,687.268,655.437,627.32,598.412,564.722,525.532,484.751,445.476,409.542,377.274,348.595,323.172,300.014,279.265,260.505,243.505,227.902,212.779,199.595,187.555,176.606,166.631,157.483,149.021,141.124,133.706,126.704,120.077,113.796,107.839,102.189,96.827,91.7411,86.9188,82.3473,78.0144,73.9082,70.017,1259.67
"1979",3540.28,2995.17,3974.89,2964.72,3591.02,2672.02,2465.48,2302.09,2983.75,5700.26,3394.69,2203.25,1881.01,1790.84,1745.44,1805.62,1913.47,1767.96,1391.34,1078.13,877.845,754.187,677.834,631.198,601.992,576.19,549.656,518.726,482.739,445.288,409.216,376.212,346.574,320.232,296.879,275.608,256.547,239.315,223.698,209.365,195.473,183.361,172.301,162.242,153.079,144.675,136.901,129.647,122.832,116.4,110.312,104.541,99.0689,93.8779,88.9524,84.2802,79.85,75.6503,71.6698,67.8975,1221.55
"1980",3687.34,3354.18,2835.12,3762.2,2805.38,3394.99,2520.47,2317.1,2154.17,2780.7,5295.21,3146.38,2039.28,1739.76,1655.85,1613.76,1669.5,1769.42,1635.06,1286.91,997.318,812.109,697.742,627.127,584,556.994,533.134,508.593,479.982,446.689,412.04,378.665,348.127,320.704,296.33,274.722,255.038,237.401,221.456,207.005,193.742,180.886,169.678,159.444,150.136,141.656,133.88,126.686,119.973,113.667,107.714,102.08,96.7409,91.6767,86.8731,82.3151,77.9915,73.8919,70.0055,66.3221,1193.23
"1981",4596.69,3493.5,3174.58,2683.06,3559.62,2651.84,3201.25,2366.92,2165.42,2004,2577.47,4895.76,2904.48,1880.93,1604.08,1526.59,1487.87,1539.43,1631.77,1508.06,1187.09,920.035,749.212,643.728,578.6,538.826,513.922,491.918,469.282,442.889,412.175,380.206,349.413,321.237,295.933,273.443,253.505,235.342,219.068,204.354,191.019,178.781,166.918,156.576,147.132,138.543,130.718,123.542,116.904,110.709,104.89,99.397,94.1983,89.271,84.5979,80.1652,75.9592,71.9694,68.1864,64.6001,1162.3
"1982",7038.86,4355.05,3307.14,3005.17,2539.53,3366.72,2503.13,3011.7,2218.01,2021.67,1865.47,2394.37,4542.26,2692.98,1743.47,1486.78,1415.02,1379.27,1427.24,1513.02,1398.45,1100.89,853.258,694.858,597.046,536.655,499.776,476.685,456.282,435.292,410.815,382.328,352.677,324.116,297.981,274.511,253.649,235.155,218.308,203.212,189.563,177.194,165.841,154.837,145.244,136.483,128.516,121.258,114.601,108.443,102.697,97.2985,92.2033,87.3809,82.8102,78.4753,74.3634,70.4618,66.7608,63.2515,1138.11
"1983",7145.11,6668.84,4123.54,3131.28,2845.05,2402.87,3180.7,2358.86,2829.63,2078.06,1889.87,1741.11,2232.6,4233.19,2509.18,1624.39,1385.27,1318.51,1285.3,1330.1,1410.15,1303.44,1026.12,795.325,647.694,556.531,500.246,465.875,444.356,425.34,405.777,382.962,356.408,328.769,302.145,277.782,255.903,236.456,219.216,203.511,189.438,176.715,165.184,154.601,144.343,135.4,127.233,119.806,113.039,106.834,101.093,95.7367,90.7042,85.9544,81.4588,77.1979,73.1568,69.3236,65.6864,62.2362,1119.94
"1984",5138.94,6769.51,6312.03,3902.59,2962.88,2689.66,2266.26,2988.12,2205.75,2634.43,1928,1749.16,1609.1,2061.72,3907.94,2316.25,1499.6,1279.01,1217.54,1187.03,1228.56,1302.6,1204.09,947.944,734.763,598.394,514.183,462.192,430.444,410.567,393.003,374.931,353.854,329.321,303.784,279.184,256.674,236.459,218.49,202.56,188.049,175.046,163.289,152.635,142.856,133.377,125.113,117.567,110.704,104.452,98.7178,93.4132,88.4636,83.8134,79.4244,75.2704,71.3332,67.5991,64.0571,60.6962,1092.37
"1985",4872.55,4868.8,6407.21,5974.07,3692.99,2801.25,2536.73,2128.73,2793.25,2052.58,2442.67,1783.18,1615.31,1484.77,1901.8,3604.59,2136.62,1383.48,1180.15,1123.58,1095.57,1134,1202.41,1111.53,875.109,678.331,552.45,474.717,426.725,397.419,379.073,362.861,346.178,326.719,304.07,280.492,257.78,236.997,218.332,201.741,187.033,173.634,161.628,150.772,140.935,131.906,123.154,115.523,108.556,102.218,96.4456,91.1512,86.2532,81.6829,77.3892,73.3367,69.501,65.8656,62.4177,59.1472,1064.68
"1986",5076.45,4616.41,4608.85,6064.88,5653.84,3492.22,2643.35,2385.38,1993.44,2605.58,1908.76,2266.64,1652.5,1495.89,1374.61,1760.59,3337.15,1978.3,1281.13,1092.96,1040.69,1014.82,1050.46,1113.87,1029.72,810.722,628.437,511.826,439.816,395.357,368.211,351.216,336.198,320.743,302.715,281.731,259.887,238.844,219.588,202.294,186.922,173.295,160.88,149.756,139.698,130.583,122.217,114.108,107.038,100.582,94.7108,89.3619,84.4564,79.9181,75.6836,71.7052,67.9503,64.3964,61.028,57.8333,1041.29
"1987",4893.77,4809.6,4370.04,4362.71,5740.08,5347,3295.95,2486.33,2234.66,1860.43,2424.42,1772.33,2101.91,1531.37,1385.84,1273.4,1631.06,3091.93,1833.15,1187.26,1012.99,964.609,940.668,973.739,1032.55,954.562,751.569,582.595,474.498,407.745,366.532,341.368,325.615,311.693,297.366,280.654,261.2,240.948,221.439,203.586,187.553,173.302,160.667,149.158,138.844,129.519,121.069,113.312,105.794,99.2392,93.2538,87.81,82.8508,78.3028,74.0952,70.1692,66.4807,62.9994,59.7044,56.5814,1019.04
"1988",6112.79,4636.52,4553.67,4137.44,4130.03,5430.65,5050.41,3104.57,2334.32,2091.62,1737.1,2259.86,1650.32,1956.15,1424.85,1289.39,1184.84,1517.75,2877.42,1706.13,1105.09,942.934,897.933,875.674,906.484,961.257,888.669,699.699,542.395,441.761,379.617,341.25,317.824,303.159,290.198,276.86,261.301,243.189,224.334,206.171,189.549,174.622,161.353,149.59,138.874,129.272,120.59,112.722,105.5,98.5002,92.3973,86.8245,81.756,77.1388,72.9043,68.9868,65.3315,61.8973,58.656,55.5882,1001.46
"1989",10389.2,5791.46,4389.09,4310.57,3915.99,3906.05,5125.61,4750.48,2908.39,2178.51,1946.11,1612.86,2095.54,1529.28,1812.18,1319.92,1194.51,1097.77,1406.39,2666.61,1581.3,1024.31,874.048,832.366,811.76,840.345,891.142,823.866,648.687,502.858,409.564,351.953,316.385,294.667,281.072,269.057,256.692,242.267,225.475,207.994,191.153,175.743,161.903,149.601,138.694,128.759,119.856,111.807,104.512,97.8161,91.3261,85.6677,80.5008,75.8015,71.5206,67.5945,63.9623,60.5732,57.3892,54.3839,980.063
"1990",10095.2,9843.06,5482.05,4154.3,4079.23,3702.83,3685.45,4818.78,4447.12,2711.79,2024.79,1804.8,1493.73,1939.38,1414.91,1676.56,1221.22,1105.32,1015.93,1301.71,2468.41,1463.88,948.297,809.217,770.654,751.598,778.085,825.136,762.856,600.659,465.632,379.249,325.905,292.971,272.862,260.274,249.149,237.699,224.342,208.793,192.606,177.012,162.742,149.926,138.534,128.434,119.234,110.99,103.536,96.7803,90.5801,84.5703,79.3304,74.5458,70.1941,66.2298,62.5942,59.2307,56.0923,53.1438,957.925
"1991",4529.05,9564.5,9319.58,5190.39,3932.78,3859.38,3497.73,3472.22,4525.95,4164.71,2533.66,1888.69,1681.75,1391.1,1805.65,1317.23,1560.83,1136.97,1029.13,945.966,1212.13,2298.64,1363.23,883.11,753.603,717.7,699.962,724.636,768.461,710.464,559.41,433.658,353.208,303.528,272.856,254.128,242.405,232.044,221.381,208.941,194.459,179.383,164.86,151.57,139.633,129.024,119.617,111.049,103.37,96.4282,90.1366,84.3621,78.7647,73.8846,69.4284,65.3755,61.6834,58.2973,55.1647,52.2418,941.662
"1992",2923.3,4290.97,9053.99,8821.94,4912.49,3719.33,3642.34,3289.66,3252.33,4223.06,3874.11,2351.83,1750.82,1557.88,1288.24,1672.02,1219.8,1445.51,1053.08,953.292,876.344,1122.99,2129.68,1263.07,818.248,698.269,665.017,648.592,671.465,712.083,658.348,518.378,401.853,327.305,281.27,252.848,235.494,224.631,215.03,205.149,193.622,180.202,166.232,152.773,140.457,129.396,119.565,110.848,102.907,95.7921,89.3588,83.5285,78.1773,72.9904,68.468,64.3385,60.5827,57.1613,54.0234,51.1205,921.039
"1993",3133.07,2769.63,4062.07,8570.21,8348.24,4644.79,3509.6,3425.97,3082.6,3036.76,3931.66,3599.11,2181.8,1622.83,1443.28,1193.16,1548.39,1129.52,1338.49,975.101,882.704,811.443,1039.8,1971.88,1169.46,757.601,646.51,615.719,600.509,621.684,659.289,609.536,479.943,372.057,303.037,260.414,234.099,218.032,207.975,199.086,189.937,179.265,166.84,153.906,141.445,130.042,119.801,110.699,102.628,95.2767,88.6889,82.7327,77.3347,72.3803,67.578,63.391,59.5677,56.0904,52.9226,50.0175,900.072
"1994",6342.25,2968.37,2621.93,3845.38,8111.94,7896.19,4384.71,3302.32,3211.19,2878.89,2827.91,3653.94,3340.8,2023.91,1505,1338.42,1106.54,1436.13,1047.76,1241.74,904.712,819.042,752.952,964.886,1829.87,1085.27,703.075,599.992,571.425,557.317,576.975,611.882,565.711,445.439,345.31,281.253,241.695,217.273,202.361,193.027,184.777,176.286,166.381,154.849,142.844,131.279,120.696,111.192,102.743,95.2527,88.4294,82.3151,76.7869,71.7769,67.1786,62.7214,58.8353,55.2867,52.0593,49.1193,881.81
"1995",6541.13,6008.85,2810.54,2482.47,3640.38,7674.94,7459.2,4131.43,3102.12,3007.9,2690.46,2638.56,3405.83,3112.22,1884.94,1401.55,1246.42,1030.52,1337.56,975.904,1156.65,842.749,762.961,701.409,898.85,1704.66,1011.02,654.98,558.953,532.344,519.203,537.52,570.041,527.029,414.982,321.701,262.023,225.171,202.418,188.526,179.83,172.145,164.234,155.006,144.263,133.079,122.305,112.445,103.59,95.7192,88.741,82.3841,76.6878,71.5376,66.87,62.5861,58.4336,54.8131,51.5072,48.5004,867.288
"1996",3377.72,6197.28,5690.06,2661.31,2350.38,3445.06,7254.2,7035.97,3887.65,2912.47,2818.91,2518.22,2467.69,3183.92,2908.88,1761.69,1309.92,1164.99,963.254,1250.32,912.301,1081.3,787.866,713.286,655.752,840.351,1593.73,945.241,612.37,522.593,497.718,485.434,502.561,532.969,492.756,387.996,300.781,244.985,210.529,189.256,176.267,168.137,160.951,153.555,144.927,134.883,124.426,114.352,105.134,96.8546,89.4954,82.9709,77.0274,71.7015,66.8861,62.522,58.5166,54.6342,51.2491,48.1581,856.244
"1997",3091.47,3200.16,5868.8,5388.4,2520,2224.66,3257.15,6845.8,6625.21,3653.11,2732.26,2641.45,2358.04,2309.87,2979.84,2722.34,1648.77,1226.03,1090.46,901.681,1170.46,854.068,1012.31,737.608,667.798,613.941,786.781,1492.15,885.001,573.348,489.295,466.007,454.508,470.546,499.018,461.368,363.281,281.623,229.381,197.119,177.202,165.04,157.428,150.7,143.775,135.697,126.292,116.501,107.069,98.4378,90.6859,83.7955,77.6865,72.1216,67.1349,62.6262,58.5401,54.7898,51.1546,47.9851,846.801
"1998",2294.93,2928.96,3030.84,5558.24,5102.95,2385.73,2104.29,3076.42,6454.74,6236.61,3434.39,2566.36,2479.7,2213,2167.53,2796.15,2554.59,1547.24,1150.59,1023.41,846.279,1098.58,801.631,950.169,692.342,626.823,576.277,738.518,1400.63,830.725,538.188,459.291,437.433,426.64,441.695,468.423,433.081,341.009,264.357,215.318,185.035,166.338,154.923,147.777,141.461,134.961,127.378,118.55,109.359,100.505,92.4031,85.1265,78.6585,72.924,67.7002,63.0192,58.7869,54.9513,51.4309,48.0186,839.932
"1999",14278.4,2174.29,2773.99,2870.34,5263.41,4830.68,2256.52,1987.53,2900.91,6077.02,5864.36,3226.6,2409.79,2327.75,2077.14,2034.4,2624.44,2397.81,1452.35,1080.07,960.724,794.464,1031.33,752.57,892.029,649.984,588.479,541.028,693.351,1314.97,779.925,505.279,431.208,410.687,400.555,414.69,439.784,406.603,320.161,248.195,202.154,173.723,156.169,145.451,138.743,132.813,126.711,119.591,111.303,102.674,94.3612,86.7542,79.9225,73.8498,68.466,63.5615,59.1667,55.1931,51.592,48.2868,833.668
"2000",21412.7,13527.8,2059.44,2627.45,2718.55,4983.87,4571.16,2133,1876.34,2735.34,5724.7,5520.67,3036.25,2267.13,2189.74,1953.93,1913.75,2468.88,2255.75,1366.35,1016.15,903.883,747.468,970.335,708.066,839.284,611.555,553.689,509.046,652.367,1237.25,733.828,475.416,405.723,386.415,376.882,390.183,413.794,382.575,301.241,233.528,190.208,163.457,146.94,136.856,130.544,124.965,119.223,112.524,104.725,96.6064,88.7851,81.6277,75.1996,69.4858,64.4201,59.8055,55.6703,51.9316,48.5433,829.838
"2001",6474.72,20287.1,12815.6,1951,2489.05,2575.14,4719.93,4327.52,2018.44,1774.85,2586.56,5412.15,5218.65,2870.03,2143.05,2069.97,1847.16,1809.26,2334.18,2132.77,1291.9,960.805,854.668,706.78,917.528,669.539,793.624,578.288,523.573,481.361,616.889,1169.97,693.924,449.565,383.662,365.405,356.391,368.968,391.297,361.775,284.863,220.832,179.867,154.57,138.952,129.416,123.447,118.171,112.741,106.406,99.0318,91.3543,83.9582,77.1899,71.1113,65.7082,60.9179,56.5541,52.6438,49.1083,830.627
"2002",3564.85,6134.36,19217.4,12139.6,1847.99,2357.27,2437.84,4465.36,4090.96,1906.73,1675.65,2441.04,5106.58,4923.67,2707.87,2022.1,1953.33,1743.22,1707.6,2203.18,2013.19,1219.52,907.004,806.833,667.237,866.21,632.101,749.257,545.965,494.313,454.463,582.421,1104.6,655.158,424.451,362.231,344.994,336.484,348.36,369.441,341.569,268.953,208.498,169.821,145.937,131.191,122.188,116.552,111.571,106.445,100.464,93.501,86.2523,79.2692,72.879,67.1399,62.0385,57.5157,53.3956,49.7037,830.604
"2003",1768.91,3377.45,5811.3,18205.3,11500,1750.48,2232.34,2307.7,4224.94,3868.94,1802.6,1583.76,2306.88,4825.74,4652.98,2559.13,1911.15,1846.26,1647.76,1614.16,2082.71,1903.16,1152.89,857.466,762.777,630.812,818.931,597.605,708.373,516.177,467.345,429.671,550.65,1044.35,619.422,401.3,342.474,326.178,318.132,329.361,349.293,322.94,254.285,197.127,160.56,137.978,124.037,115.524,110.196,105.487,100.64,94.9849,88.4018,81.5485,74.9462,68.9044,63.4783,58.6552,54.379,50.4837,832.299
"2004",4523.25,1675.92,3199.63,5505.21,17245.9,10893.1,1657.76,2113.36,2183.81,3996.58,3658.71,1704.3,1497.23,2180.76,4561.99,4398.85,2419.47,1806.94,1745.67,1558.05,1526.33,1969.43,1799.68,1090.23,810.866,721.33,596.541,774.445,565.145,669.9,488.144,441.966,406.338,520.75,987.643,585.789,379.511,323.879,308.468,300.86,311.479,330.328,305.407,240.479,186.425,151.843,130.487,117.302,109.252,104.213,99.7595,95.1758,89.828,83.6024,77.1211,70.8773,65.1636,60.032,55.4707,51.4268,834.856
"2005",2166.77,4285.48,1587.69,3031.1,5215.1,16335.9,10316.2,1569.45,2000,2065.92,3779.75,3459.55,1611.36,1415.54,2061.82,4313.36,4159.33,2287.85,1708.72,1650.84,1473.46,1443.5,1862.58,1702.07,1031.11,766.903,682.228,564.207,732.473,534.519,633.599,461.694,418.019,384.323,492.536,934.136,554.054,358.951,306.334,291.758,284.561,294.605,312.434,288.863,227.452,176.326,143.617,123.419,110.948,103.334,98.5679,94.3555,90.02,84.962,79.0736,72.9434,67.0379,61.6336,56.7801,52.4658,838.272
"2006",2376.39,2052.87,4060.03,1504.15,2871.59,4940.47,15474.1,9770.38,1486.11,1893.46,1955.58,3577.51,3274.27,1525.04,1339.72,1951.43,4082.51,3936.82,2165.5,1617.37,1562.61,1394.73,1366.38,1763.09,1611.16,976.04,725.95,645.799,534.081,693.364,505.981,599.772,437.045,395.702,363.805,466.242,884.267,524.476,339.789,289.98,276.183,269.371,278.878,295.755,273.442,215.31,166.913,135.951,116.83,105.025,97.8178,93.3062,89.3186,85.2146,80.4265,74.8525,69.0496,63.4592,58.3435,53.749,843.189
"2007",2230.51,2251.47,1944.87,3846.4,1424.99,2720.36,4679.79,14655,9251.31,1406.88,1792.23,1850.84,3385.72,3098.68,1443.27,1267.92,1846.88,3863.89,3726.08,2049.62,1530.85,1479.04,1320.15,1293.33,1668.83,1525.04,923.869,687.149,611.284,505.538,656.31,478.941,567.721,413.691,374.557,344.365,441.329,837.017,496.451,321.632,274.486,261.425,254.977,263.977,279.952,258.832,203.805,157.994,128.686,110.588,99.4137,92.5912,88.3206,84.5461,80.6613,76.1292,70.8529,65.3601,60.0685,55.226,849.012
"2008",75206,2113.25,2132.95,1842.48,3643.85,1349.86,2576.44,4430.84,13870.3,8752.92,1330.73,1694.91,1750.16,3201.46,2930.08,1364.79,1199.03,1746.62,3654.28,3524.07,1938.56,1447.93,1398.95,1248.68,1223.32,1578.52,1442.52,873.884,649.975,578.216,478.193,620.811,453.037,537.016,391.317,354.301,325.742,417.462,791.752,469.604,304.239,259.642,247.288,241.189,249.702,264.813,244.835,192.784,149.451,121.728,104.607,94.0378,87.5842,83.5446,79.9742,76.2995,72.0124,67.0215,61.8257,56.8202,855.341
"2009",2963.97,71252.6,2002.05,2020.69,1745.49,3451.84,1278.54,2439.75,4194.59,13127.3,8282.31,1259,1603.42,1655.64,3028.58,2771.92,1291.16,1134.37,1652.48,3457.4,3334.27,1834.18,1369.98,1323.65,1181.47,1157.49,1493.58,1364.9,826.868,615.007,547.11,452.469,587.416,428.667,508.13,370.268,335.243,308.221,395.007,749.165,444.345,287.875,245.677,233.987,228.216,236.271,250.57,231.666,182.415,141.412,115.18,98.981,88.9798,82.8734,79.051,75.6727,72.1956,68.1391,63.4167,58.5003,863.1
"2010",4800.24,2808.16,67501.2,1896.61,1914.23,1653.4,3269.04,1210.42,2308.8,3967.92,12414.1,7830.73,1190.23,1515.79,1565.18,2863.23,2620.72,1220.79,1072.6,1562.56,3269.38,3153.03,1734.51,1295.56,1251.76,1117.32,1094.65,1412.5,1290.82,781.989,581.63,517.42,427.916,555.541,405.407,480.559,350.178,317.054,291.498,373.576,708.519,420.237,272.257,232.348,221.292,215.835,223.453,236.976,219.097,172.519,133.74,108.931,93.611,84.1524,78.3772,74.7623,71.5672,68.2788,64.4424,59.9761,871.6
"2011",9443.97,4547.9,2660.33,63947.2,1796.72,1813.28,1565.91,3095.11,1145.6,2184.41,3753.12,11739.9,7404.71,1125.43,1433.28,1480.04,2707.58,2478.35,1154.52,1014.41,1477.82,3092.13,2982.13,1640.52,1225.37,1183.95,1056.8,1035.36,1336.01,1220.92,739.645,550.137,489.404,404.747,525.463,383.459,454.542,331.22,299.889,275.717,353.351,670.162,397.487,257.518,219.769,209.313,204.15,211.356,224.147,207.236,163.179,126.5,103.034,88.5434,79.5968,74.1343,70.715,67.6929,64.5825,60.9538,881.146
"2012",1330.28,8947.52,4308.72,2520.41,60583.2,1702.16,1717.74,1483.26,2931.4,1084.88,2068.46,3553.68,11115.7,7010.89,1065.58,1357.07,1401.35,2563.66,2346.64,1093.17,960.512,1399.31,2927.88,2823.74,1553.39,1160.29,1121.07,1000.67,980.378,1265.06,1156.08,700.368,520.924,463.416,383.255,497.561,363.097,430.405,313.632,283.965,261.076,334.589,634.577,376.381,243.844,208.1,198.198,193.31,200.133,212.245,196.232,154.515,119.783,97.5633,83.8418,75.3703,70.1978,66.9601,64.0985,61.1533,892.075
"2013",18698.6,1260.35,8476.95,4082.08,2387.81,57394.7,1612.47,1627.08,1404.8,2776.03,1027.29,1958.54,3364.72,10524.5,6638.04,1008.92,1284.93,1326.88,2427.45,2221.98,1035.11,909.501,1325,2772.41,2673.81,1470.91,1098.69,1061.56,947.551,928.333,1197.9,1094.71,663.19,493.271,438.817,362.911,471.149,343.823,407.559,296.984,268.892,247.218,316.828,600.893,356.402,230.9,197.054,187.678,183.049,189.51,200.979,185.816,146.313,113.425,92.3846,79.3914,71.3696,66.4717,63.4058,60.6961,902.63
"2014",2835.8,17715.7,1194.06,8031.08,3867.34,2262.15,54371.1,1527.38,1541.04,1330.38,2628.75,972.734,1854.46,3185.89,9965.17,6285.32,955.323,1216.68,1256.42,2298.56,2104.03,980.167,861.229,1254.68,2625.28,2531.92,1392.86,1040.39,1005.23,897.274,879.077,1134.35,1036.63,628.003,467.1,415.535,343.656,446.152,325.581,385.936,281.228,254.626,234.102,300.019,569.013,337.493,218.65,186.599,177.721,173.337,179.455,190.316,175.958,138.55,107.407,87.4832,75.1793,67.5831,62.945,60.0419,912.217
"2015",6176.73,2686.73,16784,1131.27,7608.68,3663.86,2143.02,51503.2,1446.67,1459.47,1259.86,2489.28,921.098,1756.01,3016.76,9436.22,5951.77,904.636,1152.14,1189.78,2176.67,1992.46,928.197,815.568,1188.16,2486.11,2397.7,1319.03,985.238,951.944,849.713,832.481,1074.22,981.682,594.717,442.342,393.51,325.441,422.505,308.325,365.48,266.322,241.13,221.694,284.117,538.854,319.605,207.061,176.709,168.301,164.15,169.944,180.229,166.632,131.207,101.714,82.8464,71.1947,64.001,59.6088,920.727
"2016",6257.4,5852.04,2545.44,15901.3,1071.76,7208.31,3470.9,2029.99,48782.2,1370.12,1382.14,1193.05,2357.2,872.217,1662.82,2856.68,8935.61,5636.07,856.658,1091.04,1126.69,2061.27,1886.83,878.991,772.335,1125.18,2354.33,2270.61,1249.11,933.018,901.488,804.677,788.358,1017.28,929.652,563.196,418.898,372.654,308.193,400.112,291.983,346.11,252.207,228.35,209.944,269.059,510.295,302.666,196.087,167.344,159.381,155.45,160.937,170.677,157.8,124.253,96.3237,78.4556,67.4214,60.6091,928.379
